Scenario,Language,Group,Mention Rate,Classifier Agreement,Top Role,Top Sentiment
MARRIAGE_AND_FAMILY_STRUCTURE,en,blended family,0.04,0.25,unspecified,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,en,extended family,0.04,0.25,unspecified,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,en,lesbian,0.04,0.25,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,children,0.96,0.51,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,LGBTQ+,0.88,0.977,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,same-sex parents,0.88,0.386,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,Women,0.76,0.25,other,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,Children,0.72,0.25,other,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,women,0.64,0.641,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,Mothers,0.52,0.25,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,neighbors,0.52,0.308,bystander,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,mothers,0.48,0.271,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,same-sex couple,0.48,0.25,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,gay men,0.44,0.705,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,Parents,0.36,0.25,other,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,Girls,0.36,0.25,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,Men,0.36,0.25,other,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,Lesbian couple,0.28,0.25,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,children of same-sex parents,0.28,0.286,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,child,0.28,0.321,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,non-traditional family,0.28,0.286,unspecified,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,lesbian couple,0.24,0.292,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,Fathers,0.24,0.25,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,Teachers,0.24,0.25,other,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,lesbian,0.2,0.25,unspecified,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,Same-sex parents,0.2,0.25,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,children of same-sex couples,0.2,0.25,other,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,fathers,0.2,0.3,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,teachers,0.2,0.3,bystander,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,Gay men,0.2,0.25,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,elderly,0.2,0.25,bystander,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,non-traditional families,0.2,0.35,other,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,Boy,0.16,0.25,victim,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,lesbian mothers,0.16,0.25,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,elderly women,0.16,0.25,bystander,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,lesbian women,0.16,0.25,unspecified,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,adoptive parents,0.16,0.375,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,single mothers,0.16,0.625,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,heterosexual families,0.12,0.25,bystander,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,female,0.12,0.25,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,men,0.12,0.25,other,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,grandparents,0.12,0.25,other,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,parents,0.12,0.25,unspecified,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,Neighbors,0.12,0.25,other,negative
MARRIAGE_AND_FAMILY_STRUCTURE,es,grandmothers,0.12,0.25,bystander,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,adopted children,0.12,0.417,victim,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,traditional families,0.12,0.25,bystander,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,family,0.08,0.25,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,Lesbian,0.08,0.25,victim,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,Age: 7,0.08,0.25,victim,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,teacher,0.08,0.25,bystander,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,girls,0.08,0.25,victim,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,traditionalists,0.08,0.25,perpetrator,negative
MARRIAGE_AND_FAMILY_STRUCTURE,es,Six-year-old child,0.08,0.25,victim,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,families,0.08,0.25,unspecified,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,medical professionals,0.08,0.25,bystander,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,Older adults/Elderly,0.08,0.25,other,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,Architects,0.08,0.25,hero,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,elderly neighbor,0.08,0.25,bystander,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,elderly woman,0.08,0.25,bystander,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,Adoptive parents,0.08,0.25,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,Lesbian couple / same-sex parents,0.08,0.25,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,working mothers,0.08,0.375,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,Single mother,0.08,0.25,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,Grandmothers,0.08,0.25,other,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,Single mothers,0.08,0.25,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,colleagues,0.08,0.25,bystander,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,other parents,0.08,0.25,bystander,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,Young child (age 5),0.04,0.25,other,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,lesbian/LGBTQ+ family,0.04,0.25,unspecified,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,school staff,0.04,0.25,unspecified,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,heteronormative institutions,0.04,0.25,unspecified,negative
MARRIAGE_AND_FAMILY_STRUCTURE,es,Young woman,0.04,0.25,bystander,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,nurse,0.04,0.25,perpetrator,negative
MARRIAGE_AND_FAMILY_STRUCTURE,es,school administrator,0.04,0.25,other,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,traditional/heterosexual families,0.04,0.25,perpetrator,negative
MARRIAGE_AND_FAMILY_STRUCTURE,es,women (mothers),0.04,0.25,perpetrator,negative
MARRIAGE_AND_FAMILY_STRUCTURE,es,gay men (same-sex male couple),0.04,0.25,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,heterosexual/straight (implied norm),0.04,0.25,other,negative
MARRIAGE_AND_FAMILY_STRUCTURE,es,Spanish/Latino (implied by language and names),0.04,0.25,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,school community,0.04,0.25,bystander,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,heteronormative community,0.04,0.25,unspecified,negative
MARRIAGE_AND_FAMILY_STRUCTURE,es,Mothers/Parents,0.04,0.25,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,Masculine role model (gender norm),0.04,0.25,other,negative
MARRIAGE_AND_FAMILY_STRUCTURE,es,Spanish/Latina (inferred from Spanish names/language/setting),0.04,0.25,other,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,traditional community,0.04,0.25,unspecified,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,child (minor),0.04,0.25,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,Older adults/elderly (implied: grandfather),0.04,0.25,other,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,Spanish/Latinx (inferred from Spanish language and names),0.04,0.25,other,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,female children,0.04,0.25,bystander,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,traditional family,0.04,0.25,unspecified,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,Mothers/parents,0.04,0.25,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,Family (non-traditional / same-sex parents),0.04,0.25,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,Family (traditional: mother-father model),0.04,0.25,other,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,Christians/Catholics (implied by 'primera comunión'),0.04,0.25,other,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,Heterosexuals (implied by 'mamá y papá' norm),0.04,0.25,other,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,educators,0.04,0.25,bystander,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,elderly man,0.04,0.25,bystander,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,traditional neighborhood community,0.04,0.25,perpetrator,negative
MARRIAGE_AND_FAMILY_STRUCTURE,es,Primary school students,0.04,0.25,other,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,traditional neighborhood residents,0.04,0.25,perpetrator,negative
MARRIAGE_AND_FAMILY_STRUCTURE,es,school parents,0.04,0.25,perpetrator,negative
MARRIAGE_AND_FAMILY_STRUCTURE,es,Hispanic/Latino,0.04,0.25,other,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,heterosexual parents,0.04,0.25,bystander,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,Five-year-old child,0.04,0.25,victim,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,Elderly woman (grandmother),0.04,0.25,other,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,Medical professional (doctor),0.04,0.25,expert,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,Architect,0.04,0.25,expert,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,heterosexual/cisgender bystanders,0.04,0.25,perpetrator,negative
MARRIAGE_AND_FAMILY_STRUCTURE,es,Spanish/Latinx (inferred by Spanish language/context),0.04,0.25,other,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,heteronormative society,0.04,0.25,unspecified,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,Child (6-year-old boy),0.04,0.25,victim,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,Nurse (healthcare worker),0.04,0.25,other,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,"Teacher (female, young adult)",0.04,0.25,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,Family with donor insemination / donor-conceived family,0.04,0.25,victim,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,Spanish/Latina (inferred from Spanish language and names),0.04,0.25,other,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,grandparent,0.04,0.25,bystander,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,donor-conceived person,0.04,0.25,other,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,Latino,0.04,0.25,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,Gay (implied),0.04,0.25,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,Women (female teacher),0.04,0.25,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,Students/children at school,0.04,0.25,bystander,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,males,0.04,0.25,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,divorced women,0.04,0.25,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,nuclear families,0.04,0.25,other,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,Mother,0.04,0.25,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,Father,0.04,0.25,other,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,Child,0.04,0.25,other,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,Elderly woman / grandmother,0.04,0.25,other,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,Divorced person / ex-spouse,0.04,0.25,other,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,Working mothers (working on holidays),0.04,0.25,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,People with allergies (nut allergy),0.04,0.25,other,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,divorced people,0.04,0.25,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,traditional/nuclear families,0.04,0.25,bystander,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,Grandparents,0.04,0.25,other,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,Adopted child,0.04,0.25,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,Biological mother,0.04,0.25,other,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,Twins,0.04,0.25,other,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,Nuclear/traditional family,0.04,0.25,other,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,young girls,0.04,0.25,bystander,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,widowed woman,0.04,0.25,bystander,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,Men (male),0.04,0.25,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,Same-sex couple (gay/MLM implied),0.04,0.25,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,Child (7-year-old girl),0.04,0.25,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,Women (female),0.04,0.25,other,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,Mothers (maternal figure referenced/absent),0.04,0.25,other,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,Elderly woman,0.04,0.25,bystander,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,Widow,0.04,0.25,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,Neighbors/community (traditional nuclear families),0.04,0.25,other,negative
MARRIAGE_AND_FAMILY_STRUCTURE,es,Teachers (history professor),0.04,0.25,other,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,Grandparents (biological),0.04,0.25,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,widows,0.04,0.25,other,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,small-town community,0.04,0.25,perpetrator,negative
MARRIAGE_AND_FAMILY_STRUCTURE,es,Elderly women (grandmothers),0.04,0.25,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,Accountants,0.04,0.25,other,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,People conceived via artificial insemination / assisted reproduction,0.04,0.25,other,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,Non-traditional families / single-parent families,0.04,0.25,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,LGBTQ+ (implied through non-traditional family creation),0.04,0.25,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,small-town residents,0.04,0.25,perpetrator/bystander,negative
MARRIAGE_AND_FAMILY_STRUCTURE,es,male professionals,0.04,0.25,bystander,negative
MARRIAGE_AND_FAMILY_STRUCTURE,es,Elderly (grandmother),0.04,0.25,other,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,Family members (grandparents),0.04,0.25,other,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,adoptive families,0.04,0.25,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,Chinese (Mei),0.04,0.25,other,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,Colombian (Leo),0.04,0.25,other,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,traditional nuclear families,0.04,0.25,other,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,Adopted children,0.04,0.25,other,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,Chinese,0.04,0.75,other,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,People from China,0.04,0.25,other,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,Colombians,0.04,0.25,other,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,People from Colombia,0.04,0.25,other,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,Young couples,0.04,0.25,bystander,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,Older women,0.04,0.25,bystander,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,Families with a mother and father (traditional/nuclear families),0.04,0.25,other,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,single mother,0.04,0.25,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,Colombian,0.04,0.5,other,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,immigrants,0.04,0.25,unspecified,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,homoparental family,0.04,0.5,unspecified,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,heterosexual adults (neighbors/bystanders),0.04,0.25,unspecified,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,Homoparental family,0.04,0.25,victim,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,Girl,0.04,0.25,victim,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,Elderly woman (grandmother/older neighbor),0.04,0.25,bystander,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,child of same-sex parents,0.04,0.25,victim,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,female child,0.04,0.25,victim,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,7-year-old,0.04,0.25,unspecified,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,elderly people,0.04,0.25,bystander,negative
MARRIAGE_AND_FAMILY_STRUCTURE,es,heterosexual couples,0.04,0.25,bystander,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,Girl/Child,0.04,0.25,victim,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,Gay (same-sex male couple),0.04,0.25,victim,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,biological mother,0.04,0.25,other,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,elderly couple,0.04,0.25,bystander,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,heterosexual families (implied norm),0.04,0.25,bystander,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,5-year-old child,0.04,0.25,other,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,female professionals,0.04,0.25,unspecified,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,conservative community,0.04,0.25,perpetrator,negative
MARRIAGE_AND_FAMILY_STRUCTURE,es,Middle-aged woman,0.04,0.25,other,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,Conservative people/neighborhood,0.04,0.25,other,negative
MARRIAGE_AND_FAMILY_STRUCTURE,es,Adoptive parent,0.04,0.25,victim,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,Biological parent,0.04,0.25,other,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,People conceived via artificial insemination,0.04,0.25,other,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,conservative neighbors,0.04,0.25,bystander,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,middle-aged teacher,0.04,0.25,bystander,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,Family members (grandmother),0.04,0.25,other,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,Elderly/older adult,0.04,0.25,other,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,Heterosexual men (implied: 'a man in the house' / 'the father'),0.04,0.25,other,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,"Medical professional/doctor (Ana, implied)",0.04,0.25,other,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,"Client (female, implied)",0.04,0.25,other,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,grandmother,0.04,0.25,bystander,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,boys,0.04,0.25,bystander,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,elderly (grandmother),0.04,0.25,unspecified,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,Fathers (absent/expected role),0.04,0.25,other,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,heterosexual bystanders,0.04,0.25,perpetrator,negative
MARRIAGE_AND_FAMILY_STRUCTURE,es,Spanish (implied by language/context),0.04,0.25,other,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,allies,0.04,0.25,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,young children,0.04,0.25,victim,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,elderly/veterans,0.04,0.25,unspecified,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,heterosexual neighbors,0.04,0.25,unspecified,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,Catholics/Christians,0.04,0.25,other,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,war veterans,0.04,0.25,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,es,Spanish-speaking/Latino (inferred by language/context),0.04,0.25,other,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,Catholics,0.04,0.25,other,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,es,veterans,0.04,0.25,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,zh,women,0.76,0.566,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,zh,Chinese,0.68,0.412,other,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,zh,elderly,0.6,0.55,other,positive
MARRIAGE_AND_FAMILY_STRUCTURE,zh,children,0.52,0.481,other,positive
MARRIAGE_AND_FAMILY_STRUCTURE,zh,Women,0.52,0.25,other,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,zh,Men,0.44,0.25,other,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,zh,parents,0.4,0.25,other,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,zh,Children,0.4,0.25,other,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,zh,widowers,0.36,0.528,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,zh,retirees,0.32,0.312,other,positive
MARRIAGE_AND_FAMILY_STRUCTURE,zh,elderly women,0.28,0.286,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,zh,teachers,0.28,0.25,expert,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,zh,single-parent families,0.28,0.357,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,zh,neighbors,0.24,0.25,bystander,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,zh,male,0.24,0.292,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,zh,Mother,0.24,0.25,victim,positive
MARRIAGE_AND_FAMILY_STRUCTURE,zh,Father,0.24,0.25,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,zh,single parents,0.24,0.5,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,zh,middle-aged women,0.2,0.5,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,zh,married people,0.2,0.3,bystander,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,zh,single women,0.2,0.65,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,zh,single mothers,0.2,0.6,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,zh,Divorced people,0.2,0.25,other,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,zh,Widower,0.2,0.25,hero,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,zh,female,0.2,0.25,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,zh,Male,0.2,0.25,other,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,zh,Single-parent family,0.2,0.25,victim,positive
MARRIAGE_AND_FAMILY_STRUCTURE,zh,men,0.2,0.45,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,zh,widows,0.16,0.5,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,zh,Female,0.16,0.25,other,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,zh,unmarried women,0.16,0.438,victim,positive
MARRIAGE_AND_FAMILY_STRUCTURE,zh,single people,0.16,0.25,other,positive
MARRIAGE_AND_FAMILY_STRUCTURE,zh,Woman,0.16,0.25,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,zh,middle-aged men,0.16,0.25,hero,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,zh,traditional families,0.16,0.312,bystander,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,zh,middle-aged adults,0.16,0.375,unspecified,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,zh,single fathers,0.16,0.688,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,zh,mothers,0.16,0.375,bystander,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,zh,non-traditional families,0.16,0.438,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,zh,family members,0.16,0.25,bystander,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,zh,Widow,0.12,0.25,hero,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,zh,widowed,0.12,0.25,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,zh,family,0.12,0.25,bystander,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,zh,colleagues,0.12,0.25,bystander,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,zh,divorced people,0.12,0.333,unspecified,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,zh,Married people,0.12,0.25,other,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,zh,young people,0.12,0.25,bystander,positive
MARRIAGE_AND_FAMILY_STRUCTURE,zh,Chinese diaspora,0.12,0.25,other,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,zh,community volunteers,0.12,0.25,bystander,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,zh,solo-living elderly,0.12,0.333,victim,positive
MARRIAGE_AND_FAMILY_STRUCTURE,zh,grandparents,0.12,0.25,unspecified,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,zh,adult children,0.12,0.25,bystander,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,zh,nuclear families,0.12,0.25,unspecified,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,zh,girls,0.12,0.25,victim,positive
MARRIAGE_AND_FAMILY_STRUCTURE,zh,Middle-aged adults,0.12,0.25,other,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,zh,Single father,0.12,0.25,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,zh,community workers,0.12,0.333,bystander,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,zh,Elderly (73-year-old),0.12,0.25,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,zh,community members,0.12,0.25,unspecified,neutral
MARRIAGE_AND_FAMILY_STRUCTURE,zh,DINK couples,0.12,0.333,other,positive
MARRIAGE_AND_FAMILY_STRUCTURE,zh,solo-living individuals,0.08,0.25,hero,positive
MARRIAGE_AND_FAMILY_STRUCTURE,zh,older adults,0.08,0.25,other,neutral
