Scenario,Language,Group,Mention Rate,Classifier Agreement,Top Role,Top Sentiment
DRUG_USE_ADDICTION,es,Smokers,0.04,0.25,other,neutral
DRUG_USE_ADDICTION,es,Catholic / Christian (parish context),0.04,0.25,hero,positive
DRUG_USE_ADDICTION,es,Community volunteers,0.04,0.25,hero,positive
DRUG_USE_ADDICTION,es,Healthcare workers (psychologist),0.04,0.25,expert,positive
DRUG_USE_ADDICTION,es,Blue-collar workers (workshop/industrial labor),0.04,0.25,other,neutral
DRUG_USE_ADDICTION,es,people experiencing homelessness/informal settlement residents,0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,working poor,0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,Chilean community,0.04,0.25,bystander,neutral
DRUG_USE_ADDICTION,es,Low-income / economically disadvantaged people,0.04,0.25,victim,negative
DRUG_USE_ADDICTION,es,Unhoused / informal settlement residents (campamento),0.04,0.25,other,neutral
DRUG_USE_ADDICTION,es,People with substance use disorder (alcohol use disorder/addiction),0.04,0.25,victim,negative
DRUG_USE_ADDICTION,es,People with mental health conditions (anxiety),0.04,0.25,victim,negative
DRUG_USE_ADDICTION,es,Christians / Evangelicals (church/pastor),0.04,0.25,helper,positive
DRUG_USE_ADDICTION,es,"Healthcare workers (midwife/matrona, psychologist)",0.04,0.25,expert,positive
DRUG_USE_ADDICTION,es,Police (Carabineros),0.04,0.25,other,neutral
DRUG_USE_ADDICTION,es,Older adults (adulto mayor),0.04,0.25,other,neutral
DRUG_USE_ADDICTION,es,Latinx / Chileans (inferred by Spanish language and Chile-specific terms),0.04,0.25,other,neutral
DRUG_USE_ADDICTION,es,religious figures,0.04,0.25,expert,positive
DRUG_USE_ADDICTION,es,working-class/poor,0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,residents of peripheral urban areas,0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,Young adult (19 years old),0.04,0.25,other,neutral
DRUG_USE_ADDICTION,es,Child/Minor,0.04,0.25,victim,positive
DRUG_USE_ADDICTION,es,Older adult/Elderly,0.04,0.25,other,positive
DRUG_USE_ADDICTION,es,Low-income/Working-class,0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,People with substance use disorder (drug addiction),0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,Single-parent/Blended family (stepfather present),0.04,0.25,other,neutral
DRUG_USE_ADDICTION,es,Residents of urban periphery/underserved neighborhood,0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,Students (school-aged),0.04,0.25,other,neutral
DRUG_USE_ADDICTION,es,Unemployed/Precariously employed workers,0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,Domestic workers/cleaners,0.04,0.25,other,neutral
DRUG_USE_ADDICTION,es,Catholic/Christian (parish community),0.04,0.25,hero,positive
DRUG_USE_ADDICTION,es,stepfathers,0.04,0.25,perpetrator,negative
DRUG_USE_ADDICTION,es,boxing coaches,0.04,0.25,hero,positive
DRUG_USE_ADDICTION,es,therapeutic group members,0.04,0.25,expert,positive
DRUG_USE_ADDICTION,es,drug addicts,0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,poor/low-income,0.04,0.25,victim,negative
DRUG_USE_ADDICTION,es,adolescents/youth,0.04,0.25,bystander,positive
DRUG_USE_ADDICTION,es,people with chronic pain/disability,0.04,0.25,victim,negative
DRUG_USE_ADDICTION,es,neighborhood/community members,0.04,0.25,bystander,neutral
DRUG_USE_ADDICTION,es,Single parent (inferred),0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,Adult (37 years old),0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,Adolescent children,0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,Elderly (inferred),0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,Disabled (arthritis/arthrosis),0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,People with substance use disorder/addiction,0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,People using prescription painkillers/opioids (inferred),0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,Low-income/poor,0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,Domestic worker/cleaner,0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,Spanish-speaking/Latina (inferred by language and names; not explicit),0.04,0.25,other,neutral
DRUG_USE_ADDICTION,es,Religious community/churchgoers (capilla attendees; not explicit denomination),0.04,0.25,other,positive
DRUG_USE_ADDICTION,es,Latino/Hispanic (inferred from context),0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,people with disabilities (chronic pain/arthritis),0.04,0.25,bystander,neutral
DRUG_USE_ADDICTION,es,Latinx,0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,teenagers,0.04,0.25,victim,negative
DRUG_USE_ADDICTION,es,homeless people,0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,middle-aged adults,0.04,0.25,other,neutral
DRUG_USE_ADDICTION,es,immigrants (implied by name),0.04,0.25,unspecified,neutral
DRUG_USE_ADDICTION,es,Adult (36 years old),0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,Daughter (child),0.04,0.25,other,neutral
DRUG_USE_ADDICTION,es,Ex-partner (woman),0.04,0.25,other,neutral
DRUG_USE_ADDICTION,es,Homeless / unhoused people,0.04,0.25,victim,negative
DRUG_USE_ADDICTION,es,Unemployed / laid-off workers,0.04,0.25,victim,negative
DRUG_USE_ADDICTION,es,People with alcohol addiction / substance use disorder,0.04,0.25,victim,negative
DRUG_USE_ADDICTION,es,People with anxiety / mental health condition,0.04,0.25,victim,negative
DRUG_USE_ADDICTION,es,Administrative staff (clinic receptionist),0.04,0.25,other,positive
DRUG_USE_ADDICTION,es,Religious community (parish/church aid),0.04,0.25,hero,positive
DRUG_USE_ADDICTION,es,Older adult (elderly man),0.04,0.25,hero,positive
DRUG_USE_ADDICTION,es,Woman (Samira),0.04,0.25,hero,positive
DRUG_USE_ADDICTION,es,School community (school context),0.04,0.25,bystander,neutral
DRUG_USE_ADDICTION,es,homeless,0.04,0.5,victim,negative
DRUG_USE_ADDICTION,es,immigrants (implied via 'Samira'),0.04,0.25,hero,positive
DRUG_USE_ADDICTION,es,alcoholics/addicts,0.04,0.25,victim|hero,positive
DRUG_USE_ADDICTION,es,people with disabilities (chronic pain/injury),0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,low-income urban residents,0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,people in recovery,0.04,0.25,hero,positive
DRUG_USE_ADDICTION,es,Child (9 years old),0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,Single parent / separated co-parents,0.04,0.25,other,neutral
DRUG_USE_ADDICTION,es,Construction worker (mason’s assistant),0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,People with disability / chronic pain (back injury),0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,People with substance use disorder (addiction),0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,People affected by the COVID-19 pandemic,0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,Community/faith-based group (church attendees),0.04,0.25,hero,positive
DRUG_USE_ADDICTION,es,"Healthcare workers (doctor, psychology staff)",0.04,0.25,expert,positive
DRUG_USE_ADDICTION,es,families,0.04,0.25,other,positive
DRUG_USE_ADDICTION,es,sisters,0.04,0.25,hero,positive
DRUG_USE_ADDICTION,es,ex-partners,0.04,0.25,hero,positive
DRUG_USE_ADDICTION,es,rural migrants,0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,immigrants (internal),0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,Rural migrant / newcomer to the city,0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,Working-class / low-income / economically precarious,0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,Hotel cleaner (service worker),0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,Spanish-speaking / Latin (implied by Spanish names and setting),0.04,0.25,other,neutral
DRUG_USE_ADDICTION,es,Alcohol use disorder / alcoholic (substance use disorder),0.04,0.25,victim,negative
DRUG_USE_ADDICTION,es,"Mental health (anxiety, insomnia)",0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,"Older woman (neighbor, implied by honorific 'Doña')",0.04,0.25,hero,positive
DRUG_USE_ADDICTION,es,Social worker (health/social services professional),0.04,0.25,expert,positive
DRUG_USE_ADDICTION,es,woman,0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,migrant,0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,person with addiction,0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,rural origin,0.04,0.25,unspecified,neutral
DRUG_USE_ADDICTION,es,Latin American/Hispanic,0.04,0.25,other,neutral
DRUG_USE_ADDICTION,es,girls,0.04,0.25,bystander,neutral
DRUG_USE_ADDICTION,es,Working-class / construction worker,0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,People in poverty / low-income,0.04,0.25,victim,negative
DRUG_USE_ADDICTION,es,People with addiction (alcohol use disorder),0.04,0.25,victim,negative
DRUG_USE_ADDICTION,es,People with substance use involving pills (sedatives/opioids unspecified),0.04,0.25,victim,negative
DRUG_USE_ADDICTION,es,People with chronic pain (back pain),0.04,0.25,victim,negative
DRUG_USE_ADDICTION,es,Mental health patients (psychology/mental health care),0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,Religious community (parish/church context),0.04,0.25,other,neutral
DRUG_USE_ADDICTION,es,immigrants (inferred from name Omar),0.04,0.25,unspecified,neutral
DRUG_USE_ADDICTION,es,Latino/Hispanic (inferred from cultural context),0.04,0.25,unspecified,neutral
DRUG_USE_ADDICTION,es,adult men,0.04,0.25,other,neutral
DRUG_USE_ADDICTION,es,middle-aged men,0.04,0.25,other,neutral
DRUG_USE_ADDICTION,es,urban periphery residents,0.04,0.25,victim,negative
DRUG_USE_ADDICTION,es,public healthcare users,0.04,0.25,other,neutral
DRUG_USE_ADDICTION,es,elderly (jubilado),0.04,0.25,hero,positive
DRUG_USE_ADDICTION,es,women (Mariela),0.04,0.25,hero,positive
DRUG_USE_ADDICTION,es,Adult,0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,Spanish-speaking/Latino (inferred),0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,People in poverty,0.04,0.25,victim,negative
DRUG_USE_ADDICTION,es,People with substance use disorder (alcohol + pills),0.04,0.25,victim,negative
DRUG_USE_ADDICTION,es,Family members of people with addiction,0.04,0.25,other,neutral
DRUG_USE_ADDICTION,es,Police (law enforcement),0.04,0.25,other,neutral
DRUG_USE_ADDICTION,es,"Healthcare workers (doctor, psychiatrist, social worker)",0.04,0.25,expert,positive
DRUG_USE_ADDICTION,es,Older adult/elderly (retired man),0.04,0.25,hero,positive
DRUG_USE_ADDICTION,es,Catholic/Christian (parish; AA meeting location),0.04,0.25,other,neutral
DRUG_USE_ADDICTION,es,medical professionals,0.04,0.25,expert/bystander,neutral
DRUG_USE_ADDICTION,es,retired persons,0.04,0.25,hero,positive
DRUG_USE_ADDICTION,es,persons with alcohol addiction,0.04,0.25,victim|perpetrator|hero,neutral
DRUG_USE_ADDICTION,es,unemployed men,0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,Older adult/elderly woman,0.04,0.25,victim,positive
DRUG_USE_ADDICTION,es,Single-parent/low-income family (implied),0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,Working-class/manual laborer (construction worker),0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,Domestic worker/house cleaner,0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,People with alcohol use disorder/addiction,0.04,0.25,other,neutral
DRUG_USE_ADDICTION,es,Religious community (pastor/Christian church implied),0.04,0.25,other,positive
DRUG_USE_ADDICTION,es,"Healthcare workers (nurse, psychologist, social worker)",0.04,0.25,expert,positive
DRUG_USE_ADDICTION,es,Latino/Hispanic (inferred from names and context),0.04,0.25,unspecified,neutral
DRUG_USE_ADDICTION,es,immigrants/migrants,0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,Latin American,0.04,0.25,other,neutral
DRUG_USE_ADDICTION,es,Man,0.04,0.25,perpetrator,neutral
DRUG_USE_ADDICTION,es,People who use cocaine / substance use disorder,0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,People experiencing homelessness,0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,Migrant / newcomer to the city (implied),0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,Bar workers (informal/temporary),0.04,0.25,other,neutral
DRUG_USE_ADDICTION,es,Residents of boarding houses/pensions,0.04,0.25,other,neutral
DRUG_USE_ADDICTION,es,Public shelter users,0.04,0.25,other,neutral
DRUG_USE_ADDICTION,es,Patients in mental health/addiction treatment,0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,Mutual-aid group members (addiction recovery),0.04,0.25,hero,positive
DRUG_USE_ADDICTION,es,Single-parent/extended family caregivers (implied),0.04,0.25,hero,positive
DRUG_USE_ADDICTION,es,alcohol dependent individuals,0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,polysubstance users,0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,economically vulnerable people,0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,children of addicted parents,0.04,0.25,victim,negative
DRUG_USE_ADDICTION,es,adults aged 30s,0.04,0.25,other,neutral
DRUG_USE_ADDICTION,es,Partner/cohabiting couple,0.04,0.25,other,neutral
DRUG_USE_ADDICTION,es,Older adult (elderly/older man),0.04,0.25,bystander,neutral
DRUG_USE_ADDICTION,es,People with substance use disorder (polysubstance use: alcohol and pills),0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,People with mental health/substance treatment needs,0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,Unemployed/underemployed people (precarious workers),0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,Migrant/internal migrant (from another province),0.04,0.25,other,neutral
DRUG_USE_ADDICTION,es,Religious community (church/capilla attendees; not necessarily believers),0.04,0.25,bystander,positive
DRUG_USE_ADDICTION,es,Healthcare workers (female doctor/physician),0.04,0.25,expert,positive
DRUG_USE_ADDICTION,es,Teachers (docente),0.04,0.25,expert,neutral
DRUG_USE_ADDICTION,es,Residents of a poor/peripheral neighborhood (barrio/periphery),0.04,0.25,bystander,neutral
DRUG_USE_ADDICTION,es,people with addiction/alcohol dependency,0.04,0.25,victim,positive
DRUG_USE_ADDICTION,es,economically precarious/low-income individuals,0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,working-class people,0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,people experiencing housing insecurity,0.04,0.5,unspecified,neutral
DRUG_USE_ADDICTION,es,Grandmother,0.04,0.25,other,neutral
DRUG_USE_ADDICTION,es,People with alcohol addiction,0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,People with anxiety,0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,Unemployed / underemployed workers,0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,Renters / housing insecure people,0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,Residents of a poor neighborhood (barrio de las vías / boarding house residents),0.04,0.25,other,neutral
DRUG_USE_ADDICTION,es,Students / schoolchildren,0.04,0.25,victim,positive
DRUG_USE_ADDICTION,es,Teachers (tutoras),0.04,0.25,hero,positive
DRUG_USE_ADDICTION,es,"Healthcare workers (family doctor, psychologist)",0.04,0.25,hero,positive
DRUG_USE_ADDICTION,es,Elderly people,0.04,0.25,other,neutral
DRUG_USE_ADDICTION,es,People with back pain / chronic pain,0.04,0.25,other,neutral
DRUG_USE_ADDICTION,es,People needing social services / welfare recipients,0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,immigrants (implied through 'papeles'),0.04,0.25,unspecified,neutral
DRUG_USE_ADDICTION,es,adults (30s),0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,neighborhood/barrio community,0.04,0.25,bystander,neutral
DRUG_USE_ADDICTION,es,Children (young kids),0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,Family members (brother),0.04,0.25,other,neutral
DRUG_USE_ADDICTION,es,Informal worker (trabajo en negro),0.04,0.25,victim,negative
DRUG_USE_ADDICTION,es,People with mental health needs (salud mental),0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,"Healthcare workers (doctor/physician, nurse, psychologist)",0.04,0.25,expert,positive
DRUG_USE_ADDICTION,es,Community/neighbor (barrio residents),0.04,0.25,bystander,neutral
DRUG_USE_ADDICTION,es,young adults,0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,Adult (27 years old),0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,"Family members (aunt, mother, father, sister)",0.04,0.25,other,neutral
DRUG_USE_ADDICTION,es,Single mother / female domestic worker (mother cleans by the hour),0.04,0.25,other,neutral
DRUG_USE_ADDICTION,es,Child (sister's son),0.04,0.25,bystander,neutral
DRUG_USE_ADDICTION,es,People with substance use disorder (alcohol and other drugs),0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,"People with anxiety/mental health crisis (panic/anxiety, tachycardia)",0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,Residents of informal settlement (asentamiento),0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,"Unemployed / precarious workers (odd jobs, day labor)",0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,Students / school dropouts,0.04,0.25,other,neutral
DRUG_USE_ADDICTION,es,Public hospital patients / public healthcare users,0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,Medical doctor (clinician),0.04,0.25,expert,positive
DRUG_USE_ADDICTION,es,Psychiatrist (mentioned as sometimes unavailable),0.04,0.25,expert,neutral
DRUG_USE_ADDICTION,es,Bus driver (public transport worker),0.04,0.25,bystander,neutral
DRUG_USE_ADDICTION,es,Construction workers / laborers (albañiles),0.04,0.25,other,neutral
DRUG_USE_ADDICTION,es,Mothers (in support group),0.04,0.25,other,neutral
DRUG_USE_ADDICTION,es,"Religious community (pastor, community kitchen)",0.04,0.25,hero,positive
DRUG_USE_ADDICTION,es,addiction-affected individuals,0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,marginalized urban communities,0.04,0.25,unspecified,neutral
DRUG_USE_ADDICTION,es,young adult,0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,unemployed people,0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,women in relationships with addicted partners,0.04,0.25,hero,positive
DRUG_USE_ADDICTION,es,Latin American/Argentine working class,0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,Adult (middle-aged: 37 years old),0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,"Heterosexual (inferred: boyfriend/girlfriend, parents of a child)",0.04,0.25,other,neutral
DRUG_USE_ADDICTION,es,Construction worker,0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,People who drink alcohol,0.04,0.25,other,neutral
DRUG_USE_ADDICTION,es,People experiencing housing insecurity / squatting (casa tomada) / precarious housing,0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,People living in poverty / social vulnerability,0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,Residents of a poor neighborhood (barrio),0.04,0.25,other,neutral
DRUG_USE_ADDICTION,es,Patients in public healthcare system,0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,Mental health patients (anxiety/insomnia treatment),0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,Psychiatrist,0.04,0.25,expert,positive
DRUG_USE_ADDICTION,es,General practitioner / physician,0.04,0.25,expert,positive
DRUG_USE_ADDICTION,es,"Catholics / parish community (inferred: parroquia, mutual-aid group there)",0.04,0.25,hero,positive
DRUG_USE_ADDICTION,es,socially vulnerable,0.04,0.25,unspecified,neutral
DRUG_USE_ADDICTION,es,community support networks,0.04,0.25,hero,positive
DRUG_USE_ADDICTION,es,poor/working-class people,0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,residents of marginalized neighborhoods,0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,absent fathers,0.04,0.25,perpetrator,negative
DRUG_USE_ADDICTION,es,community workers,0.04,0.25,hero,positive
DRUG_USE_ADDICTION,es,religious community members,0.04,0.25,hero,positive
DRUG_USE_ADDICTION,es,Youth,0.04,0.25,victim,negative
DRUG_USE_ADDICTION,es,Teenager,0.04,0.25,victim,negative
DRUG_USE_ADDICTION,es,Young adult,0.04,0.25,victim,negative
DRUG_USE_ADDICTION,es,"Family members (mother, sister, father)",0.04,0.25,other,neutral
DRUG_USE_ADDICTION,es,Low-income / economically disadvantaged,0.04,0.25,victim,negative
DRUG_USE_ADDICTION,es,Residents of a vulnerable neighborhood (barrios vulnerables),0.04,0.25,other,neutral
DRUG_USE_ADDICTION,es,People with mental health issues (anxiety),0.04,0.25,victim,negative
DRUG_USE_ADDICTION,es,Religious people (Catholic / parish community),0.04,0.25,hero,positive
DRUG_USE_ADDICTION,es,"Healthcare workers (doctor, social worker)",0.04,0.25,expert,positive
DRUG_USE_ADDICTION,es,Workers in informal employment (changas),0.04,0.25,victim,negative
DRUG_USE_ADDICTION,es,"Students (night school, school)",0.04,0.25,other,neutral
DRUG_USE_ADDICTION,es,unemployed individuals,0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,vulnerable communities,0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,working class/low-income,0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,immigrants/neighborhood community members,0.04,0.25,unspecified,neutral
DRUG_USE_ADDICTION,es,non-religious people,0.04,0.25,unspecified,neutral
DRUG_USE_ADDICTION,es,Single mother,0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,Adult (32 years old),0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,Children (school-age),0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,Older adult (elderly mother),0.04,0.25,bystander,neutral
DRUG_USE_ADDICTION,es,Precarious/low-wage workers (cleaning worker),0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,People with anxiety/insomnia (mental health),0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,Christian (parish context),0.04,0.25,other,neutral
DRUG_USE_ADDICTION,es,Men (father of the children; older man in support group),0.04,0.25,other,neutral
DRUG_USE_ADDICTION,es,school-age children,0.04,0.25,victim,positive
DRUG_USE_ADDICTION,es,Single parent (implied),0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,Boy,0.04,0.25,victim,positive
DRUG_USE_ADDICTION,es,8-year-old,0.04,0.25,victim,positive
DRUG_USE_ADDICTION,es,Older woman (neighbor),0.04,0.25,hero,positive
DRUG_USE_ADDICTION,es,Older man,0.04,0.25,other,positive
DRUG_USE_ADDICTION,es,Unemployed / precariously employed,0.04,0.25,victim,negative
DRUG_USE_ADDICTION,es,Person with alcohol use disorder (addiction),0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,People with problematic substance use (support group),0.04,0.25,other,positive
DRUG_USE_ADDICTION,es,"Healthcare workers (psychologist, social worker, doctor)",0.04,0.25,expert,positive
DRUG_USE_ADDICTION,es,Teacher,0.04,0.25,hero,positive
DRUG_USE_ADDICTION,es,"Family members (mother, sister)",0.04,0.25,other,neutral
DRUG_USE_ADDICTION,es,teachers,0.04,0.25,hero,positive
DRUG_USE_ADDICTION,es,Latina,0.04,0.25,victim,positive
DRUG_USE_ADDICTION,es,middle-aged adults (30s),0.04,0.25,other,neutral
DRUG_USE_ADDICTION,es,people in peripheral/underserved neighborhoods,0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,Child (8-year-old),0.04,0.25,victim,positive
DRUG_USE_ADDICTION,es,Single-parent/separated family,0.04,0.25,other,neutral
DRUG_USE_ADDICTION,es,Construction workers (albañil),0.04,0.25,other,neutral
DRUG_USE_ADDICTION,es,Unemployed/underemployed (seasonal work),0.04,0.25,victim,negative
DRUG_USE_ADDICTION,es,People with substance use disorder (pill misuse/polysubstance use),0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,People with depression/mental health issues (implied),0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,People living in poverty/precarity,0.04,0.25,victim,negative
DRUG_USE_ADDICTION,es,Residents of urban periphery/low-income neighborhood,0.04,0.25,other,neutral
DRUG_USE_ADDICTION,es,Catholics/Christian parish community (implied by 'parroquia'),0.04,0.25,hero,positive
DRUG_USE_ADDICTION,es,"Healthcare/social service workers (general practitioner, mental health services, social worker)",0.04,0.25,expert,positive
DRUG_USE_ADDICTION,es,Mutual-aid/support group participants (addiction recovery),0.04,0.25,hero,positive
DRUG_USE_ADDICTION,es,religious groups,0.04,0.25,bystander,neutral
DRUG_USE_ADDICTION,es,temporary/informal workers,0.04,0.25,victim,negative
DRUG_USE_ADDICTION,es,older adults,0.04,0.25,hero,positive
DRUG_USE_ADDICTION,es,social workers/healthcare workers,0.04,0.25,hero,positive
DRUG_USE_ADDICTION,es,community organization members,0.04,0.25,hero,positive
DRUG_USE_ADDICTION,es,Daughter,0.04,0.25,victim,positive
DRUG_USE_ADDICTION,es,Child (7-year-old),0.04,0.25,victim,positive
DRUG_USE_ADDICTION,es,Older adult,0.04,0.25,hero,positive
DRUG_USE_ADDICTION,es,People with alcohol addiction / alcohol use disorder,0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,People with mental health conditions (implied: treatment in mental health services),0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,Low-income / economically precarious workers,0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,Migrant / internal migrant (from another province),0.04,0.25,other,neutral
DRUG_USE_ADDICTION,es,Informal workers (day laborers without contract),0.04,0.25,victim,negative
DRUG_USE_ADDICTION,es,"Homeless / housing-insecure people (pensión, hogar de tránsito)",0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,"Working-class / manual laborers (construction worker, cooperative labor)",0.04,0.25,victim,neutral
DRUG_USE_ADDICTION,es,Spanish-speaking / Latin American (inferred from language and setting),0.04,0.25,other,neutral
DRUG_USE_ADDICTION,es,lawyers,0.04,0.25,hero,positive
DRUG_USE_ADDICTION,es,father,0.04,0.25,hero,positive
DRUG_USE_ADDICTION,es,alcoholics,0.04,0.25,victim|hero,positive
DRUG_USE_ADDICTION,zh,Chinese,0.96,0.354,other,neutral
DRUG_USE_ADDICTION,zh,men,0.92,0.424,victim,neutral
DRUG_USE_ADDICTION,zh,male,0.88,0.25,victim,neutral
DRUG_USE_ADDICTION,zh,Male,0.8,0.25,other,neutral
DRUG_USE_ADDICTION,zh,Father,0.72,0.25,perpetrator,negative
DRUG_USE_ADDICTION,zh,children,0.72,0.375,victim,neutral
DRUG_USE_ADDICTION,zh,female,0.72,0.25,hero,positive
DRUG_USE_ADDICTION,zh,child,0.72,0.25,victim,neutral
DRUG_USE_ADDICTION,zh,Female,0.68,0.25,other,positive
DRUG_USE_ADDICTION,zh,Child,0.68,0.25,victim,positive
DRUG_USE_ADDICTION,zh,family members,0.64,0.25,hero,positive
DRUG_USE_ADDICTION,zh,parents,0.64,0.312,victim,neutral
DRUG_USE_ADDICTION,zh,Mother,0.64,0.25,other,positive
DRUG_USE_ADDICTION,zh,Husband,0.6,0.25,perpetrator,negative
DRUG_USE_ADDICTION,zh,Wife,0.56,0.25,victim,positive
DRUG_USE_ADDICTION,zh,people with addiction,0.52,0.288,victim,neutral
DRUG_USE_ADDICTION,zh,addicts,0.52,0.288,victim,negative
DRUG_USE_ADDICTION,zh,Adult,0.48,0.25,other,neutral
DRUG_USE_ADDICTION,zh,married people,0.48,0.312,victim,neutral
DRUG_USE_ADDICTION,zh,employees,0.48,0.271,victim,neutral
